NAICS	PARTNER	STATE	Y_2010	Y_2011	Y_2012	Y_2013	Y_2014	Y_2015
111--AGRICULTURAL PRODUCTS	Finland	Mississippi	3825	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Finland	Nebraska	64074	116672	8102	5599	0	0
111--AGRICULTURAL PRODUCTS	Finland	Nevada	0	2549	0	0	0	0
111--AGRICULTURAL PRODUCTS	Finland	New Hampshire	0	0	0	106997	165982	148731
111--AGRICULTURAL PRODUCTS	Finland	New Jersey	0	50101	0	0	11292	5772
111--AGRICULTURAL PRODUCTS	Finland	New York	285350	123200	0	164392	6106	60000
111--AGRICULTURAL PRODUCTS	Finland	North Carolina	0	0	52315	372987	407736	230346
111--AGRICULTURAL PRODUCTS	Finland	North Dakota	277306	0	0	15368	136317	107520
111--AGRICULTURAL PRODUCTS	Finland	Ohio	225233	185824	197196	231146	204585	224079
111--AGRICULTURAL PRODUCTS	Finland	Oklahoma	222000	461000	220000	174299	872478	140000
111--AGRICULTURAL PRODUCTS	Finland	Oregon	161895	273151	508683	825805	1327003	86140
111--AGRICULTURAL PRODUCTS	Finland	Pennsylvania	0	10000	30723	83790	0	0
111--AGRICULTURAL PRODUCTS	Finland	South Carolina	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Finland	Tennessee	0	0	10190	0	0	0
111--AGRICULTURAL PRODUCTS	Finland	Texas	243000	0	150000	682281	785364	905390
111--AGRICULTURAL PRODUCTS	Finland	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Finland	Utah	0	226160	880399	115280	75000	0
111--AGRICULTURAL PRODUCTS	Finland	Virginia	0	26000	30380	60775	0	0
111--AGRICULTURAL PRODUCTS	Finland	Washington	948474	584935	1750857	1618969	1098658	369095
111--AGRICULTURAL PRODUCTS	Finland	Wisconsin	0	2665	5026	0	197382	276307
111--AGRICULTURAL PRODUCTS	France	Alabama	0	0	0	87544	293958	307766
111--AGRICULTURAL PRODUCTS	France	Alaska	0	0	14631	24947	0	0
111--AGRICULTURAL PRODUCTS	France	Arizona	2431482	3911248	2142831	4647476	5204089	7906493
111--AGRICULTURAL PRODUCTS	France	Arkansas	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	France	California	123114839	115629161	127132280	144599615	151579167	180883781
111--AGRICULTURAL PRODUCTS	France	Colorado	321044	391564	622595	685301	730821	665230
111--AGRICULTURAL PRODUCTS	France	Connecticut	246679	9869094	116593	0	0	0
111--AGRICULTURAL PRODUCTS	France	D.C. Washington	0	0	0	0	0	7000
111--AGRICULTURAL PRODUCTS	France	Delaware	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	France	Florida	19718521	21639245	18207128	17151263	20421535	20695532
111--AGRICULTURAL PRODUCTS	France	Georgia	454834	39498	302319	455366	1814132	847497
111--AGRICULTURAL PRODUCTS	France	Hawaii	1163144	4049	4942	17013	175307	72391
111--AGRICULTURAL PRODUCTS	France	Idaho	5182347	6981149	5098505	3810739	5107349	2673269
111--AGRICULTURAL PRODUCTS	France	Illinois	6557751	3522084	2647547	8215967	6607177	9977689
111--AGRICULTURAL PRODUCTS	France	Indiana	333037	241935	42055	10800	91085	570750
111--AGRICULTURAL PRODUCTS	France	Iowa	1751238	5580214	5858546	6184914	4345306	957366
111--AGRICULTURAL PRODUCTS	France	Kansas	93405	128034	21656	46596	146131	285002
111--AGRICULTURAL PRODUCTS	France	Kentucky	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	France	Louisiana	72790209	55824501	0	54383015	65480171	24570693
111--AGRICULTURAL PRODUCTS	France	Maine	27170	2911	15028	20781	52159	51332
111--AGRICULTURAL PRODUCTS	France	Maryland	0	0	0	67870	0	10536
111--AGRICULTURAL PRODUCTS	France	Massachusetts	219456	215712	130077	230941	54458	29568
111--AGRICULTURAL PRODUCTS	France	Michigan	2119238	73585	17630	1030784	434431	258776
111--AGRICULTURAL PRODUCTS	France	Minnesota	1597450	825482	1334269	3390021	1513014	16436281
111--AGRICULTURAL PRODUCTS	France	Mississippi	0	0	0	12703	0	50736
111--AGRICULTURAL PRODUCTS	France	Missouri	193743	44682	209676	267331	444942	223742
111--AGRICULTURAL PRODUCTS	France	Montana	0	144631	112266	483498	36812	82000
111--AGRICULTURAL PRODUCTS	France	Nebraska	3604533	3373387	4713410	6194067	10983774	6763675
111--AGRICULTURAL PRODUCTS	France	Nevada	0	0	0	18800	29191	83438
111--AGRICULTURAL PRODUCTS	France	New Hampshire	4133	122363	364208	250661	0	0
111--AGRICULTURAL PRODUCTS	France	New Jersey	171255	166513	149980	670860	1292729	906422
111--AGRICULTURAL PRODUCTS	France	New Mexico	0	2697	0	0	0	0
111--AGRICULTURAL PRODUCTS	France	New York	1612588	2309640	3905728	1252287	159073	121791
111--AGRICULTURAL PRODUCTS	France	North Carolina	2425979	4465637	17689342	7115971	12489655	7540408
111--AGRICULTURAL PRODUCTS	France	North Dakota	307194	112266	144831	404631	2322131	1214369
111--AGRICULTURAL PRODUCTS	France	Ohio	34010	318012	350356	13159	0	55908
111--AGRICULTURAL PRODUCTS	France	Oklahoma	1561500	1513500	595000	761828	592438	210000
111--AGRICULTURAL PRODUCTS	France	Oregon	6256459	10425670	8667024	8085216	5176022	5287841
111--AGRICULTURAL PRODUCTS	France	Pennsylvania	429435	532089	548307	1644034	798423	1036781
111--AGRICULTURAL PRODUCTS	France	Puerto Rico	241920	550820	645053	888743	841176	932357
111--AGRICULTURAL PRODUCTS	France	Rhode Island	0	0	0	0	13500	0
111--AGRICULTURAL PRODUCTS	France	South Carolina	116706	333877	1715005	3110	0	51536
111--AGRICULTURAL PRODUCTS	France	South Dakota	56300	38000	61166	0	21924	0
111--AGRICULTURAL PRODUCTS	France	Tennessee	278574	391161	703476	0	0	0
111--AGRICULTURAL PRODUCTS	France	Texas	8017754	16405946	14383808	7748975	6150883	25239228
111--AGRICULTURAL PRODUCTS	France	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	France	Utah	0	78320	209756	32203	70994	133671
111--AGRICULTURAL PRODUCTS	France	Virgin Islands	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	France	Virginia	1335207	6977793	1142245	1344815	2532406	1701940
111--AGRICULTURAL PRODUCTS	France	Washington	10863231	15518096	6209871	8367411	9415332	11416302
111--AGRICULTURAL PRODUCTS	France	Wisconsin	818473	1128823	1238593	3158621	4639776	3325272
111--AGRICULTURAL PRODUCTS	France	Wyoming	0	0	0	0	0	48600
111--AGRICULTURAL PRODUCTS	Germany	Alabama	5000	4125	241225	0	290533	0
111--AGRICULTURAL PRODUCTS	Germany	Alaska	0	0	22405	0	0	0
111--AGRICULTURAL PRODUCTS	Germany	Arizona	56280	603441	1619878	1640369	383231	3429218
111--AGRICULTURAL PRODUCTS	Germany	Arkansas	659592	2634916	1375652	114810	0	0
111--AGRICULTURAL PRODUCTS	Germany	California	323785757	379366721	420120548	607573503	686379199	658204204
111--AGRICULTURAL PRODUCTS	Germany	Colorado	522827	1264857	1052181	469327	715611	974572
111--AGRICULTURAL PRODUCTS	Germany	Connecticut	3595669	10040116	2478128	6283	6900	3131
111--AGRICULTURAL PRODUCTS	Germany	D.C. Washington	0	17505	0	0	0	0
111--AGRICULTURAL PRODUCTS	Germany	Delaware	5338	10677	0	15240	1070520	0
111--AGRICULTURAL PRODUCTS	Germany	Florida	4580351	7137545	5779278	3160884	2692959	5357107
111--AGRICULTURAL PRODUCTS	Germany	Georgia	1502980	2380207	2542475	4753135	2305025	3654507
111--AGRICULTURAL PRODUCTS	Germany	Hawaii	512359	193427	532593	508499	900965	91586
111--AGRICULTURAL PRODUCTS	Germany	Idaho	780953	1723822	4207057	924560	530421	1318570
111--AGRICULTURAL PRODUCTS	Germany	Illinois	4053677	6084033	2763592	3937259	3207796	9839051
111--AGRICULTURAL PRODUCTS	Germany	Indiana	739116	1695642	21134	31775	3125	19406
111--AGRICULTURAL PRODUCTS	Germany	Iowa	636100	2779176	16653858	3782221	475515	423388
111--AGRICULTURAL PRODUCTS	Germany	Kansas	89269	105746	26500	128052	41750	18519
111--AGRICULTURAL PRODUCTS	Germany	Kentucky	13690	6550	3650	9194	220492	195746
111--AGRICULTURAL PRODUCTS	Germany	Louisiana	477259093	310282074	749978549	653955635	581649681	767289108
111--AGRICULTURAL PRODUCTS	Germany	Maine	202629	197476	207445	219102	209751	198761
111--AGRICULTURAL PRODUCTS	Germany	Maryland	12470	512651	203698	113793	45200	6426
111--AGRICULTURAL PRODUCTS	Germany	Massachusetts	321969	6360	108981	190306	14001	38528
111--AGRICULTURAL PRODUCTS	Germany	Michigan	149318	99356	131773	141578	33303	226332
111--AGRICULTURAL PRODUCTS	Germany	Minnesota	14967354	8094699	3115222	4883524	3711746	1143377
111--AGRICULTURAL PRODUCTS	Germany	Mississippi	146672	72361	0	0	0	0
111--AGRICULTURAL PRODUCTS	Germany	Missouri	1147293	849116	993048	214583	593380	676608
111--AGRICULTURAL PRODUCTS	Germany	Montana	61316	388807	59107	195018	97828	141599
111--AGRICULTURAL PRODUCTS	Germany	Nebraska	632151	188286	383000	297556	123912	49451
111--AGRICULTURAL PRODUCTS	Germany	Nevada	0	0	187000	363000	0	396000
111--AGRICULTURAL PRODUCTS	Germany	New Hampshire	72239	109101	76221	246485	111916	289372
111--AGRICULTURAL PRODUCTS	Germany	New Jersey	2256039	3040611	4574005	2907249	1503033	511977
111--AGRICULTURAL PRODUCTS	Germany	New Mexico	322367	1608191	348448	326035	331866	0
111--AGRICULTURAL PRODUCTS	Germany	New York	10493797	8823609	9453982	1214343	3736157	1180453
111--AGRICULTURAL PRODUCTS	Germany	North Carolina	36263188	72223027	76930720	81296084	58244314	69474608
111--AGRICULTURAL PRODUCTS	Germany	North Dakota	1895343	1623463	231317	787812	592697	824309
111--AGRICULTURAL PRODUCTS	Germany	Ohio	46039989	190694	120630986	72530271	104136	28177174
111--AGRICULTURAL PRODUCTS	Germany	Oklahoma	4315000	7836000	6534536	12416035	17344469	2520000
111--AGRICULTURAL PRODUCTS	Germany	Oregon	8692645	8081336	6846239	4066491	4927288	3244511
111--AGRICULTURAL PRODUCTS	Germany	Pennsylvania	2904564	565013	206874	514736	524848	995918
111--AGRICULTURAL PRODUCTS	Germany	Puerto Rico	5912	0	0	64260	0	247500
111--AGRICULTURAL PRODUCTS	Germany	Rhode Island	0	0	0	12810	0	0
111--AGRICULTURAL PRODUCTS	Germany	South Carolina	763967	444842	748830	1184858	927347	1058824
111--AGRICULTURAL PRODUCTS	Germany	South Dakota	395006	751863	336643	139515	139954	40000
111--AGRICULTURAL PRODUCTS	Germany	Tennessee	580760	6615167	1955027	507662	255409	455933
111--AGRICULTURAL PRODUCTS	Germany	Texas	11258641	24094080	12012789	9053632	15384374	18757141
111--AGRICULTURAL PRODUCTS	Germany	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Germany	Utah	0	0	0	0	0	66865
111--AGRICULTURAL PRODUCTS	Germany	Vermont	19962	0	0	12027	0	0
111--AGRICULTURAL PRODUCTS	Germany	Virgin Islands	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Germany	Virginia	38969948	10461340	3945985	5267597	7223162	1849996
111--AGRICULTURAL PRODUCTS	Germany	Washington	22449216	19522116	19455687	20659050	11458197	10608563
111--AGRICULTURAL PRODUCTS	Germany	West Virginia	7175	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Germany	Wisconsin	9194936	9533628	5187030	1082597	1223233	8745407
111--AGRICULTURAL PRODUCTS	Greece	Alabama	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Arizona	307126	3302	0	0	132945	0
111--AGRICULTURAL PRODUCTS	Greece	Arkansas	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	California	31426187	24991807	22500517	29750487	32663058	24636811
111--AGRICULTURAL PRODUCTS	Greece	Colorado	0	0	8000	33673	172854	0
111--AGRICULTURAL PRODUCTS	Greece	Florida	82449	84900	48000	64500	49400	101382
111--AGRICULTURAL PRODUCTS	Greece	Georgia	68525	22545	30000	706637	430918	788226
111--AGRICULTURAL PRODUCTS	Greece	Idaho	449966	161008	183906	84648	170054	274493
111--AGRICULTURAL PRODUCTS	Greece	Illinois	132529	30501	0	13577	584588	123527
111--AGRICULTURAL PRODUCTS	Greece	Indiana	693956	861929	49020	0	0	9568
111--AGRICULTURAL PRODUCTS	Greece	Iowa	383380	652540	0	203418	0	0
111--AGRICULTURAL PRODUCTS	Greece	Kansas	0	32660	63864	28182	313031	0
111--AGRICULTURAL PRODUCTS	Greece	Kentucky	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Louisiana	8406496	9938167	0	0	10902988	0
111--AGRICULTURAL PRODUCTS	Greece	Maine	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Maryland	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Massachusetts	0	0	0	0	35675	0
111--AGRICULTURAL PRODUCTS	Greece	Michigan	46034	23512	0	21030	0	0
111--AGRICULTURAL PRODUCTS	Greece	Minnesota	230920	568863	774434	911318	516163	1512597
111--AGRICULTURAL PRODUCTS	Greece	Mississippi	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Missouri	0	8598	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Montana	0	369910	891628	613086	1183620	1164315
111--AGRICULTURAL PRODUCTS	Greece	Nebraska	118822	31941	188283	446282	153789	323101
111--AGRICULTURAL PRODUCTS	Greece	New Jersey	27541	0	0	12748	2750	0
111--AGRICULTURAL PRODUCTS	Greece	New Mexico	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	New York	1451404	1067050	154000	60285	129448	0
111--AGRICULTURAL PRODUCTS	Greece	North Carolina	14184843	5712830	3938015	2634524	3243641	11025815
111--AGRICULTURAL PRODUCTS	Greece	North Dakota	1635312	2029169	1676261	1616823	1467254	1246818
111--AGRICULTURAL PRODUCTS	Greece	Ohio	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Oklahoma	0	0	126134	326649	105000	70000
111--AGRICULTURAL PRODUCTS	Greece	Oregon	189179	131432	151123	10500	228937	70381
111--AGRICULTURAL PRODUCTS	Greece	Pennsylvania	0	40350	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Puerto Rico	10050	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	South Carolina	0	0	0	0	21300	0
111--AGRICULTURAL PRODUCTS	Greece	South Dakota	0	0	0	0	388846	320882
111--AGRICULTURAL PRODUCTS	Greece	Tennessee	594000	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Texas	137904	245603	182085	269764	380640	357518
111--AGRICULTURAL PRODUCTS	Greece	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Greece	Vermont	0	0	0	0	0	20445
111--AGRICULTURAL PRODUCTS	Greece	Virginia	18695897	0	2455200	83556	0	0
111--AGRICULTURAL PRODUCTS	Greece	Washington	2348167	1380870	846498	433782	310386	482334
111--AGRICULTURAL PRODUCTS	Greece	Wisconsin	2867485	70016	24405	71425	59605	124356
111--AGRICULTURAL PRODUCTS	Hungary	Arizona	5049	0	2525	9024	0	23200
111--AGRICULTURAL PRODUCTS	Hungary	Arkansas	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	California	6348555	3743955	3489492	2919662	11544779	10139408
111--AGRICULTURAL PRODUCTS	Hungary	Colorado	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Florida	2725	0	0	0	11823	0
111--AGRICULTURAL PRODUCTS	Hungary	Georgia	4785	0	0	0	0	37461
111--AGRICULTURAL PRODUCTS	Hungary	Hawaii	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Idaho	1657305	237162	1214705	4739897	8744148	7464542
111--AGRICULTURAL PRODUCTS	Hungary	Illinois	7335	0	9525	18380	87984	0
111--AGRICULTURAL PRODUCTS	Hungary	Indiana	85266	47513	27485	130793	207779	302588
111--AGRICULTURAL PRODUCTS	Hungary	Iowa	776610	704113	4374550	4216300	1802786	121397
111--AGRICULTURAL PRODUCTS	Hungary	Kansas	141788	1189567	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Kentucky	0	4024	19316	8009	8325	0
111--AGRICULTURAL PRODUCTS	Hungary	Louisiana	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Maine	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Massachusetts	7286	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Michigan	0	79547	0	12161	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Minnesota	158807	252500	386805	241458	1218651	220527
111--AGRICULTURAL PRODUCTS	Hungary	Nebraska	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	New Hampshire	0	0	0	0	0	3018
111--AGRICULTURAL PRODUCTS	Hungary	New Jersey	6560	0	7330	19813	13009	31285
111--AGRICULTURAL PRODUCTS	Hungary	New York	0	0	18851	0	0	12727
111--AGRICULTURAL PRODUCTS	Hungary	North Carolina	424580	69672	478338	532420	660150	686143
111--AGRICULTURAL PRODUCTS	Hungary	North Dakota	66770	0	0	480382	312970	96079
111--AGRICULTURAL PRODUCTS	Hungary	Ohio	35406	3930	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Oklahoma	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Oregon	0	0	174160	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Pennsylvania	500020	759616	672144	120960	0	4800
111--AGRICULTURAL PRODUCTS	Hungary	South Carolina	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	South Dakota	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Texas	0	779000	909825	261084	380160	848876
111--AGRICULTURAL PRODUCTS	Hungary	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Utah	0	0	0	0	17977	54452
111--AGRICULTURAL PRODUCTS	Hungary	Virginia	57600	0	128229	628050	0	0
111--AGRICULTURAL PRODUCTS	Hungary	Washington	702887	107628	72186	3389514	6895028	4022376
111--AGRICULTURAL PRODUCTS	Hungary	Wisconsin	0	0	0	333630	699813	1029612
111--AGRICULTURAL PRODUCTS	Ireland	Alabama	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Arizona	0	16200	42966	8350	6353	0
111--AGRICULTURAL PRODUCTS	Ireland	Arkansas	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	California	4214018	5307528	3796415	5148426	8825981	9268479
111--AGRICULTURAL PRODUCTS	Ireland	Colorado	0	0	0	2920	0	59858
111--AGRICULTURAL PRODUCTS	Ireland	Connecticut	0	0	0	0	0	2918
111--AGRICULTURAL PRODUCTS	Ireland	Delaware	0	0	0	0	5000	11525
111--AGRICULTURAL PRODUCTS	Ireland	Florida	26724	100800	223776	171072	3613	13200
111--AGRICULTURAL PRODUCTS	Ireland	Georgia	25500	0	0	25000	13700	36459
111--AGRICULTURAL PRODUCTS	Ireland	Idaho	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Illinois	43000	0	0	4400	34794	6171713
111--AGRICULTURAL PRODUCTS	Ireland	Indiana	1143154	929766	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Iowa	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Kansas	4906	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Louisiana	2788800	14375486	0	12539432	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Maine	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Maryland	0	2213185	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Massachusetts	1484393	973655	390634	202550	191865	132030
111--AGRICULTURAL PRODUCTS	Ireland	Michigan	311920	264840	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Minnesota	0	0	0	0	39320	979840
111--AGRICULTURAL PRODUCTS	Ireland	Mississippi	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Missouri	90668	0	0	167200	78400	0
111--AGRICULTURAL PRODUCTS	Ireland	Nebraska	116375	207205	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Nevada	0	0	0	2532	0	0
111--AGRICULTURAL PRODUCTS	Ireland	New Hampshire	5784	0	0	47456	0	0
111--AGRICULTURAL PRODUCTS	Ireland	New Jersey	46382	38586	123707	13490	10906	182129
111--AGRICULTURAL PRODUCTS	Ireland	New Mexico	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	New York	504085	189826	109790	149233	0	21500
111--AGRICULTURAL PRODUCTS	Ireland	North Carolina	203602	255692	509936	592936	1532992	2765348
111--AGRICULTURAL PRODUCTS	Ireland	North Dakota	90450	124460	175946	336565	320487	11700
111--AGRICULTURAL PRODUCTS	Ireland	Ohio	4728	0	0	0	19723854	0
111--AGRICULTURAL PRODUCTS	Ireland	Oklahoma	0	0	0	0	198052	0
111--AGRICULTURAL PRODUCTS	Ireland	Oregon	174775	195247	118989	139705	81092	115269
111--AGRICULTURAL PRODUCTS	Ireland	Pennsylvania	20459	63000	323191	1031280	114286	0
111--AGRICULTURAL PRODUCTS	Ireland	Puerto Rico	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Rhode Island	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	South Carolina	1781444	1813539	523052	2753133	2117980	58889
111--AGRICULTURAL PRODUCTS	Ireland	South Dakota	0	30000	3107	3212	42417	4171
111--AGRICULTURAL PRODUCTS	Ireland	Tennessee	82848	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Texas	14662	16393	50000	5017	28158	4783
111--AGRICULTURAL PRODUCTS	Ireland	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Utah	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Vermont	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Ireland	Virginia	5959688	4541475	1678410	1906141	36000	71115
111--AGRICULTURAL PRODUCTS	Ireland	Washington	235193	445317	0	61334	51793	580971
111--AGRICULTURAL PRODUCTS	Ireland	West Virginia	0	0	0	0	0	58307
111--AGRICULTURAL PRODUCTS	Ireland	Wisconsin	0	58615	0	94928	3998174	2937978
111--AGRICULTURAL PRODUCTS	Italy	Alabama	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Arizona	53731261	40654608	39304975	36577570	23136377	66209540
111--AGRICULTURAL PRODUCTS	Italy	Arkansas	379078	14015453	8010	0	0	8119040
111--AGRICULTURAL PRODUCTS	Italy	California	145846055	178578263	166885242	249301264	301553130	294162118
111--AGRICULTURAL PRODUCTS	Italy	Colorado	521593	431677	363639	423421	576037	416321
111--AGRICULTURAL PRODUCTS	Italy	Connecticut	298567	10098000	0	0	7762	9700
111--AGRICULTURAL PRODUCTS	Italy	D.C. Washington	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Delaware	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Florida	2511749	5728204	3666244	851302	3947370	3262023
111--AGRICULTURAL PRODUCTS	Italy	Georgia	1751647	747305	952960	1518560	6414076	2319990
111--AGRICULTURAL PRODUCTS	Italy	Hawaii	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Idaho	4060236	3909961	2080143	3356632	3605699	1698806
111--AGRICULTURAL PRODUCTS	Italy	Illinois	2164161	4959433	891538	715399	2711245	2292935
111--AGRICULTURAL PRODUCTS	Italy	Indiana	749807	828394	0	395843	2055513	96348
111--AGRICULTURAL PRODUCTS	Italy	Iowa	3935039	5115704	12878096	8325675	7879952	6714042
111--AGRICULTURAL PRODUCTS	Italy	Kansas	21339	0	8639172	0	74883	10500000
111--AGRICULTURAL PRODUCTS	Italy	Kentucky	0	2794	0	52345	104690	0
111--AGRICULTURAL PRODUCTS	Italy	Louisiana	34002107	19905837	34435361	43390949	0	20004163
111--AGRICULTURAL PRODUCTS	Italy	Maine	0	27041	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Maryland	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Massachusetts	105881	0	0	2578	3151	0
111--AGRICULTURAL PRODUCTS	Italy	Michigan	5467651	12172197	5298933	4604174	10583237	13829521
111--AGRICULTURAL PRODUCTS	Italy	Minnesota	4836891	1017003	833729	6000340	6799755	11683956
111--AGRICULTURAL PRODUCTS	Italy	Mississippi	0	0	0	0	0	359769
111--AGRICULTURAL PRODUCTS	Italy	Missouri	12100	4589	0	51960	0	6050
111--AGRICULTURAL PRODUCTS	Italy	Montana	16547	5450961	3884649	11746451	4280488	6230627
111--AGRICULTURAL PRODUCTS	Italy	Nebraska	1060301	463283	90462	657233	3506200	216705
111--AGRICULTURAL PRODUCTS	Italy	Nevada	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	New Hampshire	0	0	0	12609	0	0
111--AGRICULTURAL PRODUCTS	Italy	New Jersey	210741	444830	502310	276947	1659951	782131
111--AGRICULTURAL PRODUCTS	Italy	New Mexico	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	New York	4098192	8736034	5801275	449664	1230554	261390
111--AGRICULTURAL PRODUCTS	Italy	North Carolina	658482	1116845	521594	295823	262362	3847848
111--AGRICULTURAL PRODUCTS	Italy	North Dakota	10299573	19183105	8659242	965917	7861101	33691582
111--AGRICULTURAL PRODUCTS	Italy	Ohio	59118	62800	0	28734000	119168	10887
111--AGRICULTURAL PRODUCTS	Italy	Oklahoma	5175608	7516988	7643052	10674856	8221977	1430494
111--AGRICULTURAL PRODUCTS	Italy	Oregon	8626831	17658283	16780019	12273668	14172372	23033870
111--AGRICULTURAL PRODUCTS	Italy	Pennsylvania	336847	272150	189328	61733	0	0
111--AGRICULTURAL PRODUCTS	Italy	Puerto Rico	0	224712	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	South Carolina	193025	1123406	28855	16180	441100	553539
111--AGRICULTURAL PRODUCTS	Italy	South Dakota	7967528	0	0	0	35563	0
111--AGRICULTURAL PRODUCTS	Italy	Tennessee	1494661	2479858	2668768	3620860	1913911	1787945
111--AGRICULTURAL PRODUCTS	Italy	Texas	14078023	30451264	17551469	31732340	39924855	24989323
111--AGRICULTURAL PRODUCTS	Italy	Unknown	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Utah	0	0	84480	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Vermont	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Italy	Virginia	360006	385377	2498455	2203873	2303174	3366532
111--AGRICULTURAL PRODUCTS	Italy	Washington	4685300	5725680	2918444	73285830	52817483	5747211
111--AGRICULTURAL PRODUCTS	Italy	West Virginia	0	0	0	7000	0	0
111--AGRICULTURAL PRODUCTS	Italy	Wisconsin	76293904	81447335	71495223	103943814	106557741	117124774
111--AGRICULTURAL PRODUCTS	Latvia	California	5426932	5768695	8061542	8391657	7159408	3818985
111--AGRICULTURAL PRODUCTS	Latvia	Colorado	0	0	0	0	0	15504
111--AGRICULTURAL PRODUCTS	Latvia	Delaware	0	0	0	0	0	0
111--AGRICULTURAL PRODUCTS	Latvia	Florida	0	0	0	32150	116674	3545
111--AGRICULTURAL PRODUCTS	Latvia	Georgia	118375	0	0	1495118	2622825	663040
111--AGRICULTURAL PRODUCTS	Latvia	Idaho	0	0	0	0	0	0
